proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope
141.101.114.56:80,141.101.114.56,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.63:80,141.101.114.63,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.68:80,141.101.114.68,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.73:80,141.101.114.73,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.81:80,141.101.114.81,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.83:80,141.101.114.83,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.91:80,141.101.114.91,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.92:80,141.101.114.92,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.94:80,141.101.114.94,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.96:80,141.101.114.96,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.97:80,141.101.114.97,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.103:80,141.101.115.103,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.106:80,141.101.115.106,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.107:80,141.101.115.107,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.110:80,141.101.115.110,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.112:80,141.101.115.112,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.113:80,141.101.115.113,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.114:80,141.101.115.114,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.116:80,141.101.115.116,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.117:80,141.101.115.117,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.11:80,141.101.115.11,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.123:80,141.101.115.123,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.124:80,141.101.115.124,80,http,9,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.238.239.235:80,206.238.239.235,80,http,9,86,http,2026-07-11T20:00:59Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.238.239.7:80,206.238.239.7,80,http,9,86,http,2026-07-11T20:00:59Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.238.239.81:80,206.238.239.81,80,http,9,86,http,2026-07-11T20:00:59Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
62.72.166.122:80,62.72.166.122,80,http,9,86,http,2026-07-11T19:14:43Z,CW,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
62.72.166.199:80,62.72.166.199,80,http,9,86,http,2026-07-11T19:14:43Z,CW,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
62.72.166.207:80,62.72.166.207,80,http,9,86,http,2026-07-11T19:14:43Z,CW,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.11:80,141.101.113.11,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.132:80,141.101.113.132,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.137:80,141.101.113.137,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.14:80,141.101.113.14,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.200:80,141.101.113.200,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.210:80,141.101.113.210,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.214:80,141.101.113.214,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.228:80,141.101.113.228,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.243:80,141.101.113.243,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.41:80,141.101.113.41,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.42:80,141.101.113.42,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.82:80,141.101.113.82,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.91:80,141.101.113.91,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.99:80,141.101.113.99,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.100:80,141.101.114.100,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.105:80,141.101.114.105,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.120:80,141.101.114.120,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.123:80,141.101.114.123,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.135:80,141.101.114.135,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.144:80,141.101.114.144,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.15:80,141.101.114.15,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.171:80,141.101.114.171,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.185:80,141.101.114.185,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.219:80,141.101.114.219,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.221:80,141.101.114.221,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.232:80,141.101.114.232,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.235:80,141.101.114.235,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.240:80,141.101.114.240,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.247:80,141.101.114.247,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.45:80,141.101.114.45,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.49:80,141.101.114.49,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.65:80,141.101.114.65,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.84:80,141.101.114.84,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.85:80,141.101.114.85,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.90:80,141.101.114.90,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.100:80,141.101.115.100,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.105:80,141.101.115.105,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.115.120:80,141.101.115.120,80,http,10,86,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.238.239.184:80,206.238.239.184,80,http,10,86,http,2026-07-11T20:00:59Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.238.239.224:80,206.238.239.224,80,http,10,86,http,2026-07-11T20:00:59Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.238.239.73:80,206.238.239.73,80,http,10,86,http,2026-07-11T20:00:59Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.238.239.80:80,206.238.239.80,80,http,10,86,http,2026-07-11T20:00:59Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
62.72.166.57:80,62.72.166.57,80,http,10,86,http,2026-07-11T19:14:43Z,CW,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.123:80,141.101.113.123,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.12:80,141.101.113.12,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.136:80,141.101.113.136,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.168:80,141.101.113.168,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.175:80,141.101.113.175,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.187:80,141.101.113.187,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.22:80,141.101.113.22,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.247:80,141.101.113.247,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.250:80,141.101.113.250,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.254:80,141.101.113.254,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.25:80,141.101.113.25,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.45:80,141.101.113.45,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.52:80,141.101.113.52,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.60:80,141.101.113.60,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.6:80,141.101.113.6,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.113.83:80,141.101.113.83,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.0:80,141.101.114.0,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.150:80,141.101.114.150,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.153:80,141.101.114.153,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.156:80,141.101.114.156,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.163:80,141.101.114.163,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.166:80,141.101.114.166,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.167:80,141.101.114.167,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.178:80,141.101.114.178,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.18:80,141.101.114.18,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.195:80,141.101.114.195,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.198:80,141.101.114.198,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.19:80,141.101.114.19,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.208:80,141.101.114.208,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.215:80,141.101.114.215,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.218:80,141.101.114.218,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.224:80,141.101.114.224,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
141.101.114.228:80,141.101.114.228,80,http,11,85,http,2026-07-11T20:29:11Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
